K,budget,Error,Equal opportunity difference,fc
3,0.01,0.11823548704493277,0.010107370145859801,1.5
4,1.0,0.18924237454903248,0.018203497350918307,1.5
4,0.1,0.18301082322072812,0.18839427681684529,1.5
4,0.01,0.1574286651361102,0.2166931635509855,1.5
5,1.0,0.21502378218796128,0.04552186154651061,1.5
5,0.1,0.1902575036903395,0.07591678398382873,1.5
5,0.01,0.12087912087912088,0.16579689704753814,1.5
1,1.0,0.1956700016401509,0.049046321334759724,2.0
1,0.1,0.18828932261768083,0.12497914711036573,2.0
1,0.01,0.1846809906511399,0.3014791748264867,2.0
2,1.0,0.21892423745490325,0.04723346801324335,2.0
2,0.1,0.17333551984257134,0.016811258714075406,2.0
2,0.01,0.19219416202033454,0.2172353959542801,2.0
3,1.0,0.21597244998360118,0.035392364568034296,2.0
3,0.1,0.20810101672679568,0.014547985350177761,2.0
3,0.01,0.12020334535913414,0.007423117647545163,2.0
4,1.0,0.20564119383404394,0.03004769448082001,2.0
4,0.1,0.1797310593637258,0.3229729731089105,2.0
4,0.01,0.18022302394227616,0.17042925257356434,2.0
5,1.0,0.20387075610956207,0.02616361049485305,2.0
5,0.1,0.1943578809250451,0.09386459779996303,2.0
5,0.01,0.12219124159422667,0.16579689704753814,2.0
1,1.0,0.22224044612104313,0.020435967111716247,3.0
1,0.1,0.2020665901262916,0.03253072362773968,3.0
1,0.01,0.1881253075282926,0.29872657514516404,3.0
2,1.0,0.2315513283043621,0.03508771902555308,3.0
2,0.1,0.20104952443424073,0.044804318705699564,3.0
2,0.01,0.301410298458511,0.19768652375075968,3.0
3,1.0,0.22958346999016072,0.023164103698635197,3.0
3,0.1,0.22876352902591013,0.00026511113891636295,3.0
3,0.01,0.13381436536569366,0.05852332969098867,3.0
4,1.0,0.20924893407674647,0.02193958637282145,3.0
4,0.1,0.1884224335847819,0.20158982529808,3.0
4,0.01,0.25237782879632664,0.22019077876374105,3.0
5,1.0,0.21879612924389044,0.047954865771890565,3.0
5,0.1,0.207479088076103,0.12693935096118558,3.0
5,0.01,0.12973593570608496,0.1474612129857375,3.0
1,1.0,0.23109726094800723,0.020435967111716247,4.0
1,0.1,0.18992947351156306,0.03011177205789428,4.0
1,0.01,0.3216335902903067,0.02149252086141673,4.0
2,1.0,0.22892751721876026,0.03373819136025413,4.0
2,0.1,0.19826172515578877,0.04908424929358424,4.0
2,0.01,0.31879304690062316,0.14235588947350364,4.0
3,1.0,0.22794358806165957,0.031316277611567966,4.0
3,0.1,0.23794686782551655,0.00970970286169659,4.0
3,0.01,0.1439816333224008,0.05302226924005893,4.0
4,1.0,0.23089537553296163,0.006438792005173388,4.0
4,0.1,0.21876024926205312,0.0980922100866759,4.0
4,0.01,0.33289603148573305,0.13338632724632715,4.0
5,1.0,0.2302771855010661,0.043723554065321246,4.0
5,0.1,0.20239462030506808,0.13681241160984747,4.0
5,0.01,0.1348204034771199,0.17221438648096313,4.0
1,1.0,0.23683778907659506,0.012261580190846666,5.0
1,0.1,0.21141545022142036,0.00828560289454272,5.0
1,0.01,0.19304576020993933,0.27968080970416775,5.0
2,1.0,0.23647097408986553,0.028340080699058356,5.0
2,0.1,0.23548704493276484,0.05671872010140211,5.0
2,0.01,0.36552968186290585,0.13607094633098482,5.0
3,1.0,0.2340111511971138,0.02180540804647979,5.0
3,0.1,0.20892095769104624,0.017928154616937197,5.0
3,0.01,0.16890783863561823,0.005467921644933482,5.0
4,1.0,0.247130206625123,0.007790143356506518,5.0
4,0.1,0.24417841915382094,0.146422893702571,5.0
4,0.01,0.4527714004591669,0.09793322707957064,5.0
5,1.0,0.23470559291454815,0.038081805123228785,5.0
5,0.1,0.21814006888633755,0.0832157966599687,5.0
5,0.01,0.2158438576349024,0.337623413282835,5.0
