K,budget,Error,Equal opportunity difference,fc
1,1.0,0.16747208798533578,0.04221482700236878,0.3
1,0.1,0.17847025495750707,0.13579862948275107,0.3
1,0.01,0.20663222796200634,0.10607615671809928,0.3
2,1.0,0.1715,0.056209947090866685,0.3
2,0.1,0.1845,0.05435660041114165,0.3
2,0.01,0.18666666666666668,0.002149882195432551,0.3
3,1.0,0.1615,0.03787235049094606,0.3
3,0.1,0.1785,0.011778312770542976,0.3
3,0.01,0.182,0.15356260525423848,0.3
4,1.0,0.16266666666666665,0.044226044205428305,0.3
4,0.1,0.19866666666666666,0.04791154793522756,0.3
4,0.01,0.231,0.11711711713043516,0.3
5,1.0,0.15735955992665443,0.05394456130862357,0.3
5,0.1,0.1743623937322887,0.09404079226259232,0.3
5,0.01,0.19253208868144692,0.30507557762187354,0.3
1,1.0,0.17113814364272623,0.04137509202889922,0.4
1,0.1,0.17730378270288286,0.10638716969264622,0.4
1,0.01,0.20779870021663055,0.0974403632718196,0.4
2,1.0,0.1715,0.064447043678585,0.4
2,0.1,0.1845,0.05086407145696081,0.4
2,0.01,0.18766666666666668,0.01712492379264574,0.4
3,1.0,0.16083333333333333,0.021695856762217636,0.4
3,0.1,0.18433333333333332,0.0057475333708536525,0.4
3,0.01,0.182,0.18005004014542447,0.4
4,1.0,0.165,0.05855855853765929,0.4
4,0.1,0.202,0.04873054875455374,0.4
4,0.01,0.243,0.10032760034188593,0.4
5,1.0,0.15735955992665443,0.060689049967221576,0.4
5,0.1,0.17702950491748626,0.10135268041692991,0.4
5,0.01,0.18769794965827638,0.29946210528831785,0.4
1,1.0,0.17347108815197468,0.04993831578149577,0.5
1,0.1,0.18013664389268455,0.12098404504717397,0.5
1,0.01,0.20596567238793534,0.10361915426111695,0.5
2,1.0,0.17183333333333334,0.10658802982201065,0.5
2,0.1,0.1855,0.03505708310434685,0.5
2,0.01,0.192,0.030683184777924588,0.5
3,1.0,0.16183333333333333,0.11929377332644159,0.5
3,0.1,0.187,0.027899730888132135,0.5
3,0.01,0.18666666666666668,0.16897984234655594,0.5
4,1.0,0.16566666666666666,0.039312039291131584,0.5
4,0.1,0.187,0.0233415233644082,0.5
4,0.01,0.24033333333333334,0.09909909911322878,0.5
5,1.0,0.15769294882480414,0.14347263623120676,0.5
5,0.1,0.1790298383063844,0.09304973447826648,0.5
5,0.01,0.18619769961660276,0.31502776475678895,0.5
1,1.0,0.17680386602232961,0.0053597901476337695,1.0
1,0.1,0.19513414430928178,0.1779201526142919,1.0
1,0.01,0.21263122812864524,0.11629811630849857,1.0
2,1.0,0.17016666666666666,0.14351493387347436,1.0
2,0.1,0.169,0.08669544160735743,1.0
2,0.01,0.18466666666666667,0.047766923128611416,1.0
3,1.0,0.19766666666666666,0.003457961542079113,1.0
3,0.1,0.17,0.02661332197940991,1.0
3,0.01,0.18016666666666667,0.17652520103249805,1.0
4,1.0,0.18133333333333335,0.13472563469813503,1.0
4,0.1,0.191,0.028255528275384578,1.0
4,0.01,0.23116666666666666,0.14250614252024862,1.0
5,1.0,0.17886314385730956,0.40601216504394055,1.0
5,0.1,0.19303217202867146,0.14319271914977394,1.0
5,0.01,0.18386397732955492,0.2794631644358636,1.0
1,1.0,0.19030161639726711,0.08552856656089813,1.5
1,0.1,0.19896683886018998,0.18448252626048461,1.5
1,0.01,0.21063156140643227,0.1064493722807548,1.5
2,1.0,0.19183333333333333,0.24283784451821455,1.5
2,0.1,0.17716666666666667,0.02940643484163008,1.5
2,0.01,0.18733333333333332,0.03715754272412447,1.5
3,1.0,0.195,0.43879526035485733,1.5
3,0.1,0.17016666666666666,0.03623188407630368,1.5
3,0.01,0.19433333333333333,0.15382224740382486,1.5
4,1.0,0.18233333333333332,0.0491400491565801,1.5
4,0.1,0.19933333333333333,0.07002457003246326,1.5
4,0.01,0.2265,0.14987714989252388,1.5
5,1.0,0.18703117186197699,0.4033680833969257,1.5
5,0.1,0.19386564427404568,0.1141834743222,1.5
5,0.01,0.18369728288048007,0.2916811668873008,1.5
1,1.0,0.18580236627228794,0.20843052489254882,2.0
1,0.1,0.2142976170638227,0.18508381799842935,2.0
1,0.01,0.21163139476753876,0.12233176791042971,2.0
2,1.0,0.18016666666666667,0.3018154560928672,2.0
2,0.1,0.175,0.03766000561436905,2.0
2,0.01,0.18866666666666668,0.061580534105267704,2.0
3,1.0,0.20133333333333334,0.4497553069314467,2.0
3,0.1,0.18333333333333332,0.08196431101391771,2.0
3,0.01,0.20383333333333334,0.1296558561134693,2.0
4,1.0,0.1935,0.2088452088524632,2.0
4,0.1,0.19516666666666665,0.11056511057781826,2.0
4,0.01,0.23516666666666666,0.1322686322853125,2.0
5,1.0,0.24320720120020003,0.0,2.0
5,0.1,0.2175362560426738,0.09485028221454572,2.0
5,0.01,0.18469744957492915,0.28545490309991234,2.0
1,1.0,0.24295950674887518,0.0,3.0
1,0.1,0.24279286785535745,0.021294021293846898,3.0
1,0.01,0.212131311448092,0.18105101650290206,3.0
2,1.0,0.203,0.26430371822605553,3.0
2,0.1,0.21666666666666667,0.007355727256662684,3.0
2,0.01,0.234,0.0,3.0
3,1.0,0.22883333333333333,0.11352263607633854,3.0
3,0.1,0.2205,0.009134683476014246,3.0
3,0.01,0.228,0.06607106327385907,3.0
4,1.0,0.2065,0.2321867321982778,3.0
4,0.1,0.25016666666666665,0.06920556922807841,3.0
4,0.01,0.22816666666666666,0.17444717446301122,3.0
5,1.0,0.24320720120020003,0.0,3.0
5,0.1,0.21203533922320386,0.15442344648332218,3.0
5,0.01,0.18769794965827638,0.2535216595438908,3.0
1,1.0,0.24279286785535745,0.0008190008189941114,4.0
1,0.1,0.2432927845359107,0.0,4.0
1,0.01,0.20913181136477255,0.13733296012166724,4.0
2,1.0,0.225,0.06162995663973703,4.0
2,0.1,0.234,0.0,4.0
2,0.01,0.234,0.0,4.0
3,1.0,0.23933333333333334,0.0,4.0
3,0.1,0.23916666666666667,0.0,4.0
3,0.01,0.22383333333333333,0.05668460558123093,4.0
4,1.0,0.24033333333333334,0.0008190008189941114,4.0
4,0.1,0.23783333333333334,0.1330876331062989,4.0
4,0.01,0.226,0.1760851760990072,4.0
5,1.0,0.24320720120020003,0.0,4.0
5,0.1,0.2747124520753459,0.07711715667861319,4.0
5,0.01,0.19486581096849476,0.26583422857795125,4.0
1,1.0,0.19263456090651557,0.27991167232032577,5.0
1,0.1,0.24362606232294617,0.0,5.0
1,0.01,0.25129145142476256,0.07498522690171205,5.0
2,1.0,0.3535,0.012849870638126037,5.0
2,0.1,0.234,0.0,5.0
2,0.01,0.2295,0.002166356401046045,5.0
3,1.0,0.23933333333333334,0.0,5.0
3,0.1,0.23916666666666667,0.0,5.0
3,0.01,0.23116666666666666,0.037679585831875,5.0
4,1.0,0.29183333333333333,0.07534807537833688,5.0
4,0.1,0.2791666666666667,0.07002457005039286,5.0
4,0.01,0.2405,0.14250614252390104,5.0
5,1.0,0.24320720120020003,0.0,5.0
5,0.1,0.267044507417903,0.10683375954264329,5.0
5,0.01,0.20720120020003333,0.26729811927539354,5.0
